paper_id,model_id,doi,apa_citation,year,affective_model,is_classifier,class_model_output_number,class_model_output_categories,class_logistic_regression,class_support_vector_machine,class_k_nearest_neighbor,class_quadratic_discrimant_classifier,class_linear_discriminant_analysis,class_tree_based_models,class_naive_bayes,class_avg,class_lasso_t,class_ridge_t,class_lasso_var,class_ridge_var,class_tpa,class_hdc_mer,class_hmm,class_gradient_boostingclass,class_regre_fully_connected_neuronal_network_or_multi_layer_perceptron,class_convolutional_neuronal_network,class_recurrent_neuronal_network,class_gated_recurrent_units,class_lstm,class_cellular_neural_networks,class_adaboost_dt,class_quantum_neural_network,class_probabilistic_neural_network,class_backpropagation,class_extreme_learning_machine,class_ann,class_spiking_deep_belief_network,class_radial_basis_function,class_1r_rule,class_jrip,class_other,is_regressor,regre_model_output_number,regre_model_output_dimensions,regre_linear_regression,regre_support_vector_regression,regre_polynomial_regression,regre_ridge_regression,regre_logistic_regression,regre_knn,regre_decision_tree,regre_multilayer_regression,regre_boosted_regression_trees,regre_fully_connected_neuronal_network_or_multi_layer_perceptron,regre_convolutional_neuronal_network,regre_recurrent_neuronal_network,regre_lstm,regre_probabilistic_neural_network,regre_other,model_level_intersubject,model_level_intrasubject,n_model_input,is_physiologically_interpreted,model_interpretation,is_public_code,public_code_location,accuracy,precision,f_measure,recall_sensitivity_true_positive_rate,specificity_true_negative_rate,false_positive_rate,false_negative_rate,roc_auc,r2,r,mean_absolute_error,concordance_correlation_coefficient,spearmans_ranking_correlation,mean_square_error,root_mean_square_error,pearson_correlation_coefficient,unweighted_average_recall,matthews_correlation_coefficient,geometric_mean,metric_other,revisor,comentarios,Full_Judgement,Full_exclusion_category,Full_Evidence
11,2,,"Girardi, D., Lanubile, F., & Novielli, N. (2018). Emotion detection using noninvasive low cost sensors. 2018-January, 125–130. Scopus. https://doi.org/10.1109/ACII.2017.8273589",2018.0,dimensional,x,2,"LV, HV",-,-,-,-,-,x,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,-,58,35,50,,,,,,,,,,,,,,,,,,,,,
12,1,,"Ooi, J. S. K., Ahmad, S. A., Ishak, A. J., Minhad, K. N., Md Ali, S. H., & Chong, Y. Z. (2018). Grove: An auxiliary device for sympathetic assessment via EDA measurement of neutral, stress, and anger emotions during simulated driving conditions. International Journal of Medical Engineering and Informatics, 10(1), 16–29. Scopus. https://doi.org/10.1504/IJMEI.2018.090076",2018.0,categorical,x,2,"neutral, stress",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,x,"Figure 6 shows similar EDA signal behaviour during resting and recovery phases.
Signal constantly rises to a limit at this point before declining and rising again. Signals at
these phases had low fluctuation and sudden rise of amplitude because the subject sits in
a relaxed phase. This situation is similar to a neutral simulated driving condition. The
most frequent fluctuation of EDA signal was observed during anger-simulated driving,
followed by stress and neutral driving. This finding shows that the subject is endowed
with the most intense sympathetic response during anger, followed by stress and neutral
emotion. Further processing was required to determine significant differences of EDA
properties during different simulated driving tasks.
Figure 7 indicates that band-pass-filtered EDA signals at neutral simulated driving
tasks had similar response to control and recovery sessions, wherein the subject
demonstrates the least physiological response because of the simplicity of driving
scenario. The subject possesses a high level of physiological response during states of
anger than in stress-simulated driving tasks. The overall amplitude of signals is high and
the fluctuations of spikes occurred frequently.",-,-,100,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
12,2,,"Ooi, J. S. K., Ahmad, S. A., Ishak, A. J., Minhad, K. N., Md Ali, S. H., & Chong, Y. Z. (2018). Grove: An auxiliary device for sympathetic assessment via EDA measurement of neutral, stress, and anger emotions during simulated driving conditions. International Journal of Medical Engineering and Informatics, 10(1), 16–29. Scopus. https://doi.org/10.1504/IJMEI.2018.090076",2018.0,categorical,x,2,"neutral, anger",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
12,3,,"Ooi, J. S. K., Ahmad, S. A., Ishak, A. J., Minhad, K. N., Md Ali, S. H., & Chong, Y. Z. (2018). Grove: An auxiliary device for sympathetic assessment via EDA measurement of neutral, stress, and anger emotions during simulated driving conditions. International Journal of Medical Engineering and Informatics, 10(1), 16–29. Scopus. https://doi.org/10.1504/IJMEI.2018.090076",2018.0,categorical,x,2,"stress, anger",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
12,4,,"Ooi, J. S. K., Ahmad, S. A., Ishak, A. J., Minhad, K. N., Md Ali, S. H., & Chong, Y. Z. (2018). Grove: An auxiliary device for sympathetic assessment via EDA measurement of neutral, stress, and anger emotions during simulated driving conditions. International Journal of Medical Engineering and Informatics, 10(1), 16–29. Scopus. https://doi.org/10.1504/IJMEI.2018.090076",2018.0,categorical,x,3,"neutral, stress, anger",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,77,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
13,1,,"Setyohadi, D. B., Kusrohmaniah, S., Gunawan, S. B., Pranowo, & Prabuwono, A. S. (2018). Galvanic skin response data classification for emotion detection. International Journal of Electrical and Computer Engineering, 8(5), 4004–4014. Scopus. https://doi.org/10.11591/ijece.v8i5.pp4004-4014",2018.0,dimensional,x,3,"neutral, negative, positive",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,-,-,-,-,-,-,-,75.65,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
14,1,,"Soleymani, M., & Mortillaro, M. (2018). Behavioral and physiological responses to visual interest and appraisals: Multimodal analysis and automatic recognition. Frontiers in ICT, 5(JUL). Scopus. https://doi.org/10.3389/fict.2018.00017",2018.0,dimensional,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,x,1,interest,-,-,-,,,,x,,,-,-,-,-,-,,-,x,,-,-,,,-,-,-,-,-,-,-,-,-,-,0.28,-,0.14,,,,,,,,,,,,
14,2,,"Soleymani, M., & Mortillaro, M. (2018). Behavioral and physiological responses to visual interest and appraisals: Multimodal analysis and automatic recognition. Frontiers in ICT, 5(JUL). Scopus. https://doi.org/10.3389/fict.2018.00017",2018.0,dimensional,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,x,1,curiosity,-,-,-,,,,x,,,-,-,-,-,-,,-,x,,-,-,,,-,-,-,-,-,-,-,-,-,-,0.27,-,0.02,,,,,,,,,,,,
14,3,,"Soleymani, M., & Mortillaro, M. (2018). Behavioral and physiological responses to visual interest and appraisals: Multimodal analysis and automatic recognition. Frontiers in ICT, 5(JUL). Scopus. https://doi.org/10.3389/fict.2018.00017",2018.0,dimensional,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,x,1,coping potential,-,-,-,,,,x,,,-,-,-,-,-,,-,x,,-,-,,,-,-,-,-,-,-,-,-,-,-,0.19,-,0.24,,,,,,,,,,,,
14,4,,"Soleymani, M., & Mortillaro, M. (2018). Behavioral and physiological responses to visual interest and appraisals: Multimodal analysis and automatic recognition. Frontiers in ICT, 5(JUL). Scopus. https://doi.org/10.3389/fict.2018.00017",2018.0,dimensional,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,x,1,novelty,-,-,-,,,,x,,,-,-,-,-,-,,-,x,,-,-,,,-,-,-,-,-,-,-,-,-,-,0.28,-,0.23,,,,,,,,,,,,
14,5,,"Soleymani, M., & Mortillaro, M. (2018). Behavioral and physiological responses to visual interest and appraisals: Multimodal analysis and automatic recognition. Frontiers in ICT, 5(JUL). Scopus. https://doi.org/10.3389/fict.2018.00017",2018.0,dimensional,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,x,1,complexity,-,-,-,,,,x,,,-,-,-,-,-,,-,x,,-,-,,,-,-,-,-,-,-,-,-,-,-,0.23,-,0.29,,,,,,,,,,,,
14,6,,"Soleymani, M., & Mortillaro, M. (2018). Behavioral and physiological responses to visual interest and appraisals: Multimodal analysis and automatic recognition. Frontiers in ICT, 5(JUL). Scopus. https://doi.org/10.3389/fict.2018.00017",2018.0,dimensional,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,x,1,interest,-,-,-,,,,x,,,-,-,-,-,-,,-,x,,-,-,,,-,-,-,-,-,-,-,-,-,-,0.29,-,0.05,,,,,,,,,,,,
14,7,,"Soleymani, M., & Mortillaro, M. (2018). Behavioral and physiological responses to visual interest and appraisals: Multimodal analysis and automatic recognition. Frontiers in ICT, 5(JUL). Scopus. https://doi.org/10.3389/fict.2018.00017",2018.0,dimensional,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,x,1,curiosity,-,-,-,,,,x,,,-,-,-,-,-,,-,x,,-,-,,,-,-,-,-,-,-,-,-,-,-,0.32,-,0.03,,,,,,,,,,,,
14,8,,"Soleymani, M., & Mortillaro, M. (2018). Behavioral and physiological responses to visual interest and appraisals: Multimodal analysis and automatic recognition. Frontiers in ICT, 5(JUL). Scopus. https://doi.org/10.3389/fict.2018.00017",2018.0,dimensional,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,x,1,coping potential,-,-,-,,,,x,,,-,-,-,-,-,,-,x,,-,-,,,-,-,-,-,-,-,-,-,-,-,0.24,-,0.08,,,,,,,,,,,,
14,9,,"Soleymani, M., & Mortillaro, M. (2018). Behavioral and physiological responses to visual interest and appraisals: Multimodal analysis and automatic recognition. Frontiers in ICT, 5(JUL). Scopus. https://doi.org/10.3389/fict.2018.00017",2018.0,dimensional,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,x,1,novelty,-,-,-,,,,x,,,-,-,-,-,-,,-,x,,-,-,,,-,-,-,-,-,-,-,-,-,-,0.33,-,0.14,,,,,,,,,,,,
14,10,,"Soleymani, M., & Mortillaro, M. (2018). Behavioral and physiological responses to visual interest and appraisals: Multimodal analysis and automatic recognition. Frontiers in ICT, 5(JUL). Scopus. https://doi.org/10.3389/fict.2018.00017",2018.0,dimensional,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,x,1,complexity,-,-,-,,,,x,,,-,-,-,-,-,,-,x,,-,-,,,-,-,-,-,-,-,-,-,-,-,0.28,-,0.13,,,,,,,,,,,,
14,11,,"Soleymani, M., & Mortillaro, M. (2018). Behavioral and physiological responses to visual interest and appraisals: Multimodal analysis and automatic recognition. Frontiers in ICT, 5(JUL). Scopus. https://doi.org/10.3389/fict.2018.00017",2018.0,dimensional,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,x,1,interest,-,-,-,,,,x,,,-,-,-,-,-,,x,-,,-,-,,,-,-,-,-,-,-,-,-,-,-,0.3,-,0.02,,,,,,,,,,,,
14,12,,"Soleymani, M., & Mortillaro, M. (2018). Behavioral and physiological responses to visual interest and appraisals: Multimodal analysis and automatic recognition. Frontiers in ICT, 5(JUL). Scopus. https://doi.org/10.3389/fict.2018.00017",2018.0,dimensional,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,x,1,curiosity,-,-,-,,,,x,,,-,-,-,-,-,,x,-,,-,-,,,-,-,-,-,-,-,-,-,-,-,0.34,-,0.04,,,,,,,,,,,,
14,13,,"Soleymani, M., & Mortillaro, M. (2018). Behavioral and physiological responses to visual interest and appraisals: Multimodal analysis and automatic recognition. Frontiers in ICT, 5(JUL). Scopus. https://doi.org/10.3389/fict.2018.00017",2018.0,dimensional,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,x,1,coping potential,-,-,-,,,,x,,,-,-,-,-,-,,x,-,,-,-,,,-,-,-,-,-,-,-,-,-,-,0.24,-,0.01,,,,,,,,,,,,
14,14,,"Soleymani, M., & Mortillaro, M. (2018). Behavioral and physiological responses to visual interest and appraisals: Multimodal analysis and automatic recognition. Frontiers in ICT, 5(JUL). Scopus. https://doi.org/10.3389/fict.2018.00017",2018.0,dimensional,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,x,1,novelty,-,-,-,,,,x,,,-,-,-,-,-,,x,-,,-,-,,,-,-,-,-,-,-,-,-,-,-,0.34,-,0.02,,,,,,,,,,,,
14,15,,"Soleymani, M., & Mortillaro, M. (2018). Behavioral and physiological responses to visual interest and appraisals: Multimodal analysis and automatic recognition. Frontiers in ICT, 5(JUL). Scopus. https://doi.org/10.3389/fict.2018.00017",2018.0,dimensional,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,x,1,complexity,-,-,-,,,,x,,,-,-,-,-,-,,x,-,,-,-,,,-,-,-,-,-,-,-,-,-,-,0.29,-,0.01,,,,,,,,,,,,
15,1,,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017.0,categorical,x,2,"happy, anger",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,56.67,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
15,2,,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017.0,categorical,x,2,"happy, anger",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,66.67,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
15,3,,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017.0,categorical,x,2,"happy, neutral",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,70,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
15,4,,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017.0,categorical,x,2,"happy, recovery",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,80,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
15,5,,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017.0,categorical,x,2,"anger, neutral",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,66.67,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
15,6,,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017.0,categorical,x,2,"anger, recovery",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,83.33,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
15,7,,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017.0,categorical,x,2,"happy, anger",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,70.83,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
15,8,,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017.0,categorical,x,2,"happy, neutral",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,79.17,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
15,9,,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017.0,categorical,x,2,"happy, recovery",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,66.67,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
15,10,,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017.0,categorical,x,2,"anger, neutral",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,75,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
15,11,,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017.0,categorical,x,2,"anger, recovery",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,60,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
15,12,,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017.0,categorical,x,2,"happy, anger",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,75,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
15,13,,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017.0,categorical,x,2,"happy, neutral",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,79.17,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
15,14,,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017.0,categorical,x,2,"happy, recovery",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,79.17,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
15,15,,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017.0,categorical,x,2,"anger, neutral",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,80,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
15,16,,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017.0,categorical,x,2,"anger, recovery",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,83.33,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
15,17,,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017.0,categorical,x,2,"anger, stress",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
15,18,,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017.0,categorical,x,2,"anger, neutral",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
15,19,,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017.0,categorical,x,2,"stress, neutral",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
15,20,,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017.0,categorical,x,3,"happy, anger, neutral",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,40,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
15,21,,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017.0,categorical,x,3,"happy, anger, recovery",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,46.67,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
15,22,,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017.0,categorical,x,3,"happy, anger, neutral",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,30.56,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
15,23,,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017.0,categorical,x,3,"happy, anger, recovery",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,44.44,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
15,24,,"Md Ali, S. H., Ibne Reaz, M., Ahmad, S. A., Minhad, K. N., & Ooi, J. S. K. (2017). Low cost wearable sensor for human emotion recognition using skin conductance response. IEICE Transactions on Information and Systems, E100D(12), 3010–3017. Scopus. https://doi.org/10.1587/transinf.2017EDP7067",2017.0,categorical,x,3,"happy, anger, neutral",-,x,-,-,-,-,-,,,,,,,,,,-,-,-,,-,-,-,,,,,,,,,-,,,-,-,-,-,-,,,,,,,-,-,-,-,-,,x,-,-,-,-,-,-,40,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,
